ride_id,driver_id,passenger_id,pickup_location,dropoff_location,ride_distance,ride_duration,ride_timestamp,fare_amount,payment_method
335,150,241,Gandhidham,Jaipur,11.35,37,2022-11-17,2598.56,Credit Card
336,125,229,Adoni,Thoothukudi,9.23,17,2023-01-19,1734.36,Cash
337,123,205,Mau,Ramgarh,2.10,6,2023-03-12,1967.55,Credit Card
338,109,202,Yamunanagar,Yamunanagar,4.20,32,2022-10-24,2885.38,Cash
339,140,246,Pune,Farrukhabad,1.05,56,2023-03-26,2761.72,Credit Card
340,122,226,Deoghar,Bhind,13.09,26,2023-05-14,467.86,Cash
341,129,238,Davanagere,Aligarh,1.30,34,2023-07-13,558.00,Credit Card
342,107,228,Sirsa,Gurgaon,1.96,12,2022-09-21,1492.98,Cash
343,146,233,Gandhidham,Tumkur,8.91,39,2023-04-26,1890.81,Credit Card
344,128,219,Tiruppur,Danapur,18.50,13,2023-03-26,1710.52,Credit Card
345,116,250,Panchkula,North Dumdum,9.22,41,2022-09-23,1151.77,Credit Card
346,123,206,Nangloi Jat,Ratlam,16.61,15,2022-10-12,1180.83,Credit Card
347,133,227,Jaipur,Arrah,5.96,13,2023-03-05,2228.30,Credit Card
348,143,247,Farrukhabad,Jorhat,2.76,57,2022-10-04,3432.96,Credit Card
349,143,245,Hubli–Dharwad,Sambalpur,11.00,11,2022-09-11,1708.29,Credit Card
350,109,230,Phusro,Mangalore,3.51,59,2023-06-18,799.38,Credit Card
351,113,209,Barasat,Sirsa,5.56,23,2022-09-23,480.53,Credit Card
352,139,204,Serampore,Hazaribagh,14.31,45,2022-08-11,1668.06,Cash
353,136,221,Nashik,Bhusawal,14.53,32,2023-03-02,1090.68,Cash
354,107,233,Vijayanagaram,Vijayanagaram,3.81,5,2023-03-22,1320.88,Cash
355,108,226,Bhilwara,Gorakhpur,6.48,15,2023-06-25,428.38,Credit Card
356,114,218,Tiruvottiyur,Guntur,2.14,20,2023-04-01,724.88,Cash
357,116,240,Navi Mumbai,Sikar,15.73,44,2023-05-20,737.55,Cash
358,143,204,Raiganj,Satna,7.66,31,2022-12-05,3286.94,Cash
359,105,235,Amroha,Kolhapur,6.49,21,2023-01-20,2728.94,Credit Card
360,130,201,Haridwar,Nandyal,2.84,28,2022-09-09,1709.77,Cash
361,105,210,Dhule,Rewa,1.88,23,2022-10-17,2182.85,Cash
362,107,203,Berhampore,Ajmer,11.36,54,2023-04-04,3115.59,Credit Card
363,125,237,Danapur,Bhubaneswar,10.29,43,2023-07-10,1258.31,Cash
364,109,239,Tadepalligudem,Ahmednagar,3.47,33,2023-02-14,1392.41,Cash
365,106,215,Dharmavaram,Ramagundam,14.25,44,2023-07-23,2030.87,Credit Card
366,126,222,Uluberia,Davanagere,9.38,31,2022-09-12,2061.41,Cash
367,147,240,Kottayam,Bhusawal,8.72,20,2022-12-04,2564.29,Credit Card
368,147,223,Hospet,Nashik,5.96,46,2023-01-18,3570.04,Credit Card
369,145,229,Kakinada,Sangli-Miraj & Kupwad,12.71,57,2023-06-20,3394.97,Credit Card
370,121,208,Chandrapur,Kanpur,17.81,6,2023-06-23,2780.34,Cash
371,134,231,Karaikudi,Ahmednagar,9.31,10,2023-01-10,2490.53,Credit Card
372,143,227,Pimpri-Chinchwad,Panchkula,13.20,6,2023-04-03,1145.07,Cash
373,138,227,Nagercoil,Mangalore,4.51,11,2023-02-20,853.77,Credit Card
374,141,238,Jaipur,Thanjavur,7.83,16,2022-12-06,1577.17,Cash
375,139,216,Anand,Shivpuri,7.65,49,2022-12-03,1721.69,Credit Card
376,147,242,Begusarai,Bokaro,6.90,34,2023-04-27,437.31,Cash
377,116,218,Gurgaon,Proddatur,6.27,43,2023-07-10,604.94,Credit Card
378,137,201,Madanapalle,Morbi,5.01,7,2023-06-17,2990.43,Cash
379,133,218,Kochi,Bhagalpur,14.71,11,2023-04-02,1457.22,Cash
380,104,225,Burhanpur,Gulbarga,11.62,30,2023-06-26,457.43,Cash
381,138,202,Amravati,Madhyamgram,8.72,45,2023-05-01,2432.42,Credit Card
382,123,247,Bhavnagar,Darbhanga,16.05,38,2022-10-23,724.88,Cash
383,122,222,Aurangabad,Tiruchirappalli,14.09,49,2023-04-24,1948.17,Credit Card
384,137,239,Kumbakonam,Ramagundam,18.81,42,2023-02-21,809.07,Cash
385,110,202,Meerut,Bardhaman,10.48,38,2023-03-08,3718.29,Credit Card
386,137,250,Purnia,Saharsa,9.10,34,2023-02-03,1731.38,Cash
387,137,211,Sambhal,Belgaum,3.06,13,2023-06-11,795.66,Credit Card
388,125,212,Vadodara,Srinagar,13.45,29,2022-09-20,934.98,Cash
389,114,243,Chandrapur,Kanpur,19.85,60,2023-01-05,3104.41,Credit Card
390,140,206,Pondicherry,Arrah,9.92,31,2023-02-06,2089.72,Credit Card
391,146,234,Machilipatnam,Pimpri-Chinchwad,13.17,25,2022-10-29,1156.24,Cash
392,128,241,Nagpur,Bardhaman,1.95,37,2022-12-05,1609.20,Cash
393,120,231,Avadi,Raiganj,9.37,22,2022-10-13,2605.26,Cash
394,106,216,Bhavnagar,Malda,5.46,53,2022-11-17,908.90,Cash
395,104,227,Hyderabad,Anand,1.04,46,2022-08-11,3582.71,Credit Card
396,128,202,Siwan,Gwalior,3.38,9,2023-02-27,2871.23,Cash
397,148,223,Muzaffarnagar,Bihar Sharif,16.67,34,2023-04-10,1326.84,Cash
398,113,249,Mau,Kollam,18.92,46,2023-04-11,3286.20,Cash
399,130,206,Alappuzha,Vasai-Virar,10.42,32,2022-08-15,3263.10,Credit Card
400,102,218,Bhalswa Jahangir Pur,Siwan,15.68,43,2022-10-25,1647.19,Cash
401,127,219,Aizawl,Kirari Suleman Nagar,13.40,38,2023-02-05,3333.13,Cash
402,115,218,Mangalore,Dewas,11.93,15,2022-11-30,624.31,Credit Card
403,141,233,Tadipatri,Bardhaman,13.01,52,2023-01-04,853.77,Cash
404,149,223,Thrissur,Gulbarga,16.52,9,2023-03-15,2970.31,Credit Card
405,108,238,Bhatpara,Moradabad,18.72,26,2022-12-27,2249.90,Credit Card
406,117,239,Vijayanagaram,Karawal Nagar,1.30,47,2023-02-12,2457.76,Cash
407,138,249,Chennai,Ramagundam,8.60,22,2023-03-04,962.54,Cash
408,134,213,Guntakal,Bijapur,14.44,60,2023-06-26,1433.38,Cash
409,101,220,Jalna,Nashik,18.47,19,2022-09-06,2468.93,Credit Card
410,145,215,Dibrugarh,Navi Mumbai,12.91,6,2023-06-21,3203.50,Cash
411,125,204,Bihar Sharif,Khandwa,11.15,45,2022-09-24,372.50,Credit Card
412,133,236,Madurai,Panipat,5.87,39,2022-09-15,619.10,Cash
413,104,231,Phagwara,Jamnagar,8.14,9,2023-01-29,3012.78,Credit Card
414,125,248,Kolhapur,Hospet,2.11,21,2023-01-19,2439.13,Cash
415,127,243,Gopalpur,Berhampur,5.84,49,2023-01-13,2415.29,Cash
416,148,248,Munger,Sasaram,12.15,25,2023-01-09,456.69,Credit Card
417,125,222,Kakinada,Kozhikode,18.84,22,2023-02-03,3201.26,Cash
418,110,234,Loni,Madhyamgram,2.20,56,2023-07-28,3178.17,Credit Card
419,119,220,Ghaziabad,Mangalore,13.65,39,2023-04-27,1907.20,Cash
420,107,249,Motihari,Bhimavaram,16.12,30,2022-09-06,1525.01,Cash
421,101,218,Mathura,Katni,5.62,21,2023-07-15,2322.16,Credit Card
422,143,250,Ramagundam,Gorakhpur,9.20,10,2023-03-15,878.35,Credit Card
423,144,221,Tadepalligudem,Erode,2.68,28,2022-09-28,3583.45,Cash
424,128,205,Medininagar,Tenali,17.07,10,2023-03-10,1176.36,Credit Card
425,147,247,Giridih,Bidhannagar,15.44,55,2023-05-01,1144.32,Cash
426,132,224,Jaunpur,Jaipur,14.61,7,2022-08-17,2270.76,Cash
427,132,242,Panipat,Nagpur,15.64,22,2023-07-19,3438.92,Credit Card
428,120,224,Ludhiana,Kalyan-Dombivli,6.71,60,2023-06-29,2912.21,Cash
429,115,242,Ahmedabad,Phusro,5.52,30,2023-06-27,1076.52,Credit Card
430,137,226,Arrah,Udupi,2.28,47,2022-11-17,3462.76,Credit Card
431,142,226,Anand,Buxar,6.82,35,2023-07-21,421.67,Cash
432,101,237,Kharagpur,Gopalpur,12.07,47,2023-01-01,1331.32,Cash
433,143,232,Tenali,Bardhaman,17.02,55,2022-10-31,923.06,Cash
434,141,249,Chinsurah,Ambala,16.94,30,2023-04-17,2919.65,Credit Card
435,145,219,Vadodara,Anand,9.78,14,2023-07-28,1176.36,Credit Card
436,109,204,Dhanbad,Bhatpara,12.79,24,2022-10-28,2902.52,Cash
437,135,221,Akola,Jamalpur,18.48,10,2023-04-09,2901.03,Cash
438,136,231,Cuttack,Hajipur,17.43,24,2023-01-06,1317.91,Credit Card
439,128,245,Gurgaon,Morena,1.89,17,2023-02-21,1936.25,Cash
440,116,233,Firozabad,Darbhanga,6.41,46,2023-03-13,2915.93,Credit Card
441,125,247,Durg,Thoothukudi,1.65,51,2023-03-07,1995.86,Credit Card
442,120,246,Parbhani,Hosur,7.58,47,2023-03-22,3389.75,Credit Card
443,119,207,Chandrapur,Jalgaon,16.71,5,2022-08-10,3476.17,Cash
444,104,206,Malegaon,Khammam,9.11,14,2023-04-23,2745.33,Cash
445,136,232,Indore,Gulbarga,15.79,48,2022-10-05,1278.42,Credit Card
446,114,250,Lucknow,Hyderabad,5.12,48,2022-12-08,964.03,Credit Card
447,103,249,Rajkot,Silchar,11.18,60,2023-03-28,3121.55,Credit Card
448,137,237,Sirsa,Bhiwandi,4.57,21,2022-10-15,768.84,Cash
449,105,247,Gandhinagar,Kozhikode,16.12,33,2022-11-17,2547.90,Credit Card
450,149,219,Kurnool,Panihati,19.28,21,2022-10-22,532.68,Credit Card
451,114,232,Proddatur,Darbhanga,9.03,50,2023-07-02,879.85,Cash
452,114,203,Pali,Barasat,2.41,44,2023-04-06,978.19,Cash
453,115,244,South Dumdum,Shimoga,16.59,27,2023-03-09,3508.21,Cash
454,103,227,Dibrugarh,Muzaffarnagar,14.15,44,2023-03-05,1927.32,Credit Card
455,106,226,Gorakhpur,Haldia,2.18,33,2023-05-29,1701.58,Credit Card
456,112,222,Muzaffarnagar,Hospet,2.22,9,2023-01-14,3433.71,Credit Card
457,128,241,Nellore,Madurai,11.99,58,2022-10-11,718.93,Credit Card
458,101,214,Proddatur,Pudukkottai,18.94,42,2022-12-05,3266.08,Credit Card
459,143,239,Ranchi,Tirunelveli,12.06,60,2022-11-14,1830.46,Cash
460,128,234,Muzaffarpur,North Dumdum,1.49,21,2023-03-04,1749.26,Credit Card
461,118,217,Rajahmundry,Sambhal,10.12,14,2023-04-20,1011.71,Credit Card
462,105,244,Jamnagar,Anantapuram,1.77,47,2022-10-23,2710.31,Cash
463,138,250,Eluru,New Delhi,9.45,29,2022-11-14,1620.38,Credit Card
464,117,216,Kozhikode,Jamnagar,4.72,47,2023-06-10,803.85,Credit Card
465,150,202,Ranchi,Aurangabad,8.37,34,2022-11-22,899.22,Credit Card
466,110,207,Mysore,Bhalswa Jahangir Pur,4.78,38,2022-12-06,1659.12,Credit Card
467,128,230,Silchar,Jamnagar,1.36,53,2023-06-18,2945.73,Cash
468,144,225,Medininagar,Hapur,17.40,54,2023-03-28,886.55,Credit Card
469,136,236,New Delhi,Phusro,19.38,47,2022-11-28,3632.62,Cash
470,121,206,Berhampur,Dindigul,5.70,42,2023-07-21,2985.22,Credit Card
471,116,236,Mira-Bhayandar,Gwalior,8.98,30,2023-03-10,2851.12,Credit Card
472,127,238,Raebareli,Kanpur,5.69,30,2022-08-29,1130.16,Credit Card
473,110,202,Agartala,Visakhapatnam,7.76,37,2022-11-06,2558.33,Credit Card
474,110,231,Davanagere,Hospet,19.49,32,2023-04-24,1220.31,Cash
475,106,202,Nizamabad,Hindupur,9.27,42,2022-10-10,2368.36,Credit Card
476,103,233,Phagwara,Baranagar,9.47,34,2022-10-12,1782.79,Credit Card
477,116,204,Begusarai,Burhanpur,10.55,13,2023-06-10,3120.80,Cash
478,140,235,Dewas,Bathinda,10.15,8,2023-07-04,2153.80,Cash
479,135,212,Vadodara,Bally,8.02,24,2023-03-07,1998.09,Credit Card
480,105,209,Pallavaram,Serampore,1.94,37,2023-07-05,1708.29,Cash
481,112,215,Miryalaguda,Mangalore,5.50,34,2023-04-12,820.99,Credit Card
482,149,223,Bhatpara,Bally,14.11,52,2022-09-16,3547.69,Credit Card
483,111,215,Mahbubnagar,Proddatur,4.16,12,2022-08-29,616.12,Cash
484,105,250,Guntakal,Uluberia,14.85,41,2022-10-05,721.16,Credit Card
485,121,219,Gudivada,Amritsar,9.41,25,2023-03-05,3011.29,Cash
486,148,233,Ahmedabad,Kharagpur,14.07,10,2022-12-20,1290.34,Credit Card
487,129,237,Ambala,Katni,13.32,54,2023-01-05,1887.83,Credit Card
488,147,201,Mehsana,Bidhannagar,15.45,37,2023-02-16,1740.32,Credit Card
489,111,244,Bhatpara,Raebareli,6.93,34,2023-02-13,3375.60,Cash
490,114,236,Hubli–Dharwad,Chandigarh,1.76,33,2022-11-14,3053.01,Cash
491,109,217,Maheshtala,Ghaziabad,4.91,56,2023-07-22,3570.78,Credit Card
492,145,213,Nangloi Jat,Munger,3.51,30,2023-06-20,3422.53,Cash
493,104,215,Nangloi Jat,Kottayam,10.24,20,2022-09-25,2634.32,Credit Card
494,141,236,Kollam,Ajmer,2.37,53,2022-12-26,665.28,Credit Card
495,129,205,Guwahati,Nizamabad,10.17,59,2022-10-28,700.30,Credit Card
496,128,237,Kharagpur,Erode,9.58,13,2023-08-01,2468.93,Cash
497,118,216,Bally,Etawah,3.18,5,2022-08-30,1351.43,Credit Card
498,134,246,Sirsa,Mangalore,5.15,47,2022-09-11,1417.74,Credit Card
499,115,225,Mau,Durg,7.10,41,2023-03-15,1777.57,Cash
500,110,227,Sri Ganganagar,Hosur,6.72,48,2023-02-20,422.42,Credit Card
501,117,230,Guntur,Pondicherry,15.56,15,2023-05-31,2762.46,Cash
502,113,219,Kadapa,Karnal,4.30,31,2023-07-11,1220.31,Cash
503,118,201,Srinagar,New Delhi,13.53,50,2023-03-25,1793.96,Cash
504,142,250,Raurkela Industrial Township,Ambattur,12.09,20,2023-05-15,3549.92,Cash
505,133,233,Jabalpur,Kota,18.07,10,2023-02-02,2020.44,Cash
506,132,202,Malegaon,Amritsar,19.52,6,2023-03-19,373.25,Credit Card
507,132,244,Madhyamgram,Hindupur,15.20,14,2022-09-26,3435.94,Cash
508,138,228,Sangli-Miraj & Kupwad,Jamalpur,7.14,33,2023-07-25,3098.46,Cash
509,105,214,Chandigarh,Sagar,10.07,56,2022-11-16,713.71,Credit Card
510,138,218,Ahmedabad,Ludhiana,2.44,50,2023-03-21,3422.53,Credit Card
511,129,237,Bellary,Barasat,8.43,34,2023-07-07,1141.34,Credit Card
512,141,210,Kavali,Patna,5.76,11,2022-09-15,2799.71,Credit Card
513,110,247,Chandrapur,Pudukkottai,9.08,36,2023-01-18,645.17,Credit Card
514,104,230,Bhagalpur,Bhagalpur,1.80,34,2023-02-02,846.32,Credit Card
515,142,225,Hubli–Dharwad,Gopalpur,8.37,32,2022-10-16,2119.53,Credit Card
516,139,211,Jalna,Jammu,4.89,58,2023-08-04,2951.69,Credit Card
517,108,208,Gangtok,Raebareli,18.82,20,2023-05-02,2237.98,Credit Card
518,125,227,Thiruvananthapuram,Asansol,19.68,43,2023-01-17,1730.63,Credit Card
519,146,203,Pune,Begusarai,8.39,43,2023-05-24,3278.00,Cash
520,120,250,Bhiwani,Anantapur,5.54,5,2023-06-29,409.00,Credit Card
521,116,218,Haridwar,Chinsurah,18.10,44,2023-06-28,2042.79,Cash
522,117,229,Gudivada,Bhusawal,11.77,49,2023-03-26,1434.87,Cash
523,115,231,Kalyan-Dombivli,Guwahati,14.74,54,2022-10-13,865.69,Cash
524,117,226,Guntakal,Raipur,10.78,59,2023-08-01,3343.56,Credit Card
525,141,232,Bhagalpur,Gorakhpur,2.25,13,2023-05-24,2261.82,Cash
526,150,228,Mirzapur,Unnao,16.24,47,2022-08-14,3575.26,Cash
527,150,221,Jalna,Vasai-Virar,19.96,45,2023-05-22,577.38,Credit Card
528,126,221,Miryalaguda,Kulti,17.72,57,2023-07-24,3581.22,Credit Card
529,140,217,Udupi,Raiganj,6.77,24,2023-01-04,2088.98,Credit Card
530,118,203,Howrah,Hubli–Dharwad,9.78,45,2022-11-06,3000.86,Cash
531,124,215,Mira-Bhayandar,Panihati,6.81,36,2022-11-15,2048.01,Credit Card
532,101,205,Ghaziabad,Warangal,8.13,33,2023-05-20,539.38,Credit Card
533,150,227,Malda,Dharmavaram,6.75,27,2023-01-03,2345.26,Credit Card
534,126,227,Silchar,Gaya,5.07,57,2023-05-15,1387.19,Cash
535,143,247,Nizamabad,Rajkot,13.73,8,2023-05-25,1126.44,Cash
536,143,236,Bhilai,Kakinada,11.36,7,2023-03-07,2582.91,Cash
537,117,211,Tinsukia,Korba,19.15,43,2023-07-22,521.50,Credit Card
538,123,204,Berhampur,Akola,14.89,21,2023-07-07,2901.03,Cash
539,106,237,Surendranagar Dudhrej,Shivpuri,9.77,51,2023-07-24,1615.91,Credit Card
540,128,211,Farrukhabad,Dindigul,14.14,46,2023-07-08,2727.45,Cash
541,140,202,Dharmavaram,Naihati,13.61,44,2023-03-07,740.53,Cash
542,140,204,Chandigarh,Raipur,10.20,23,2023-02-05,3252.67,Credit Card
543,125,204,Cuttack,Pondicherry,5.62,14,2022-12-02,799.38,Cash
544,135,234,Rohtak,Sultan Pur Majra,3.36,16,2022-10-31,2356.43,Credit Card
545,120,210,Katihar,Hazaribagh,13.56,19,2023-05-05,3500.76,Credit Card
546,137,215,Lucknow,Sasaram,19.32,59,2022-10-08,2720.74,Credit Card
547,114,210,Jorhat,Ichalkaranji,15.10,39,2023-01-26,2777.36,Credit Card
548,123,205,Salem,Ozhukarai,2.01,42,2022-09-02,2462.22,Credit Card
549,121,212,Mehsana,Pimpri-Chinchwad,12.07,11,2022-11-02,2734.15,Cash
550,121,204,Chittoor,Khandwa,6.22,23,2023-03-01,2868.99,Credit Card
551,108,242,Dewas,Satna,15.11,42,2022-11-12,3072.38,Credit Card
552,148,247,Khammam,Bardhaman,1.65,24,2023-01-29,2904.01,Cash
553,138,246,Orai,Gulbarga,5.17,54,2023-06-22,3491.81,Cash
554,149,233,Bhusawal,Bhiwandi,3.87,7,2023-01-21,582.59,Credit Card
555,114,219,Anantapur,Aurangabad,8.28,16,2022-10-05,3014.27,Cash
556,118,202,Ramgarh,Howrah,7.92,40,2022-12-19,2503.95,Credit Card
557,120,203,Phagwara,Khammam,8.86,43,2023-05-17,2524.80,Credit Card
558,119,247,Proddatur,Jamshedpur,7.59,17,2023-06-04,3497.78,Credit Card
559,103,217,Bhagalpur,Guntakal,2.70,7,2023-01-07,3605.80,Credit Card
560,124,244,Hyderabad,Alwar,1.85,30,2022-11-21,2382.51,Cash
561,149,207,Aizawl,Chinsurah,10.01,23,2022-09-01,2433.17,Cash
562,133,209,Bhind,Chinsurah,18.39,25,2023-03-15,3494.05,Cash
563,103,209,Machilipatnam,Tinsukia,11.08,35,2023-04-30,3499.26,Credit Card
564,132,247,Bhagalpur,Rohtak,10.49,10,2022-11-05,1907.20,Credit Card
565,114,222,Bhimavaram,Salem,17.29,54,2023-08-09,946.15,Credit Card
566,134,235,Jamnagar,Kamarhati,7.12,54,2022-12-07,1522.78,Cash
567,140,247,Ambala,Bulandshahr,14.73,7,2023-07-14,3336.11,Credit Card
568,141,224,Malda,Sonipat,5.56,56,2023-06-17,803.11,Credit Card
569,115,207,Bettiah,Akola,14.11,58,2022-08-30,2400.39,Credit Card
570,103,204,Udaipur,Pallavaram,16.87,9,2023-06-10,2346.01,Cash
571,116,246,Gandhinagar,Shahjahanpur,14.74,28,2022-11-28,416.45,Credit Card
572,128,246,South Dumdum,Etawah,14.32,27,2023-06-29,800.88,Cash
573,126,213,Pune,Thanjavur,16.27,7,2023-05-29,2208.18,Cash
574,135,250,Bilaspur,Bidar,19.95,37,2022-12-25,990.10,Cash
575,113,201,Gopalpur,Amroha,19.58,37,2023-01-16,519.26,Credit Card
576,110,233,Kanpur,Kharagpur,19.93,5,2023-03-24,3300.35,Credit Card
577,104,220,Ratlam,Nadiad,12.81,25,2023-03-03,1959.35,Credit Card
578,115,243,Bally,Morbi,14.51,16,2023-02-17,3152.84,Cash
579,112,201,Sagar,Bathinda,5.25,29,2022-10-14,2269.27,Cash
580,111,239,Raebareli,Alappuzha,19.17,41,2023-03-29,1679.23,Credit Card
581,118,242,Bhiwani,Panipat,1.14,34,2022-08-28,2237.24,Cash
582,131,238,Haldia,Guntur,11.59,17,2023-06-05,421.67,Credit Card
583,142,244,Karaikudi,Ahmedabad,3.98,36,2023-03-07,1718.71,Cash
584,114,214,Raiganj,Sagar,15.41,60,2022-11-28,2214.89,Cash
585,108,241,Tezpur,Hyderabad,19.66,31,2022-09-10,687.63,Cash
586,122,223,Tiruppur,Ghaziabad,7.34,38,2022-09-02,2735.64,Cash
587,115,214,Rajpur Sonarpur,Ghaziabad,2.18,10,2023-08-03,1469.88,Cash
588,129,243,Panchkula,Berhampur,19.93,37,2023-05-31,724.14,Cash
589,135,227,Agra,Nangloi Jat,1.12,13,2023-06-21,2840.69,Credit Card
590,146,233,Akola,Tenali,8.33,16,2023-08-02,3639.33,Cash
591,115,228,Junagadh,Danapur,15.43,23,2023-07-26,546.83,Cash
592,131,210,Bhimavaram,Rohtak,19.37,33,2023-07-09,3462.01,Credit Card
593,143,246,Bhusawal,Bettiah,12.49,28,2023-02-15,2589.62,Cash
594,145,213,Hospet,Amaravati,18.40,29,2022-12-15,3570.78,Cash
595,133,224,Singrauli,New Delhi,17.32,51,2023-02-02,918.59,Credit Card
596,102,242,Alwar,Chandrapur,3.26,32,2023-07-08,2113.57,Cash
597,120,218,Indore,Solapur,7.45,54,2023-05-13,1161.45,Cash
598,147,250,Raurkela Industrial Township,Sambalpur,19.55,39,2023-03-30,910.39,Credit Card
599,145,212,Mathura,Silchar,3.43,19,2023-05-01,1729.89,Credit Card
600,117,242,Kanpur,Kurnool,13.40,56,2022-10-25,2579.94,Cash
601,127,244,Begusarai,Pali,7.30,13,2023-02-04,2877.19,Cash
602,136,221,Bhubaneswar,Satara,19.36,20,2023-06-22,1577.91,Credit Card
603,144,240,Faridabad,Hosur,14.97,55,2022-09-01,2422.74,Cash
604,146,229,Khammam,Nellore,12.97,9,2023-03-14,3150.61,Credit Card
605,103,218,Yamunanagar,Mehsana,9.59,59,2023-06-25,3446.37,Credit Card
606,116,215,Nizamabad,Motihari,4.83,36,2022-09-19,2646.99,Credit Card
607,111,218,Udupi,Machilipatnam,16.39,15,2022-12-24,3552.90,Credit Card
608,147,204,Maheshtala,Ghaziabad,13.97,52,2023-04-20,2462.97,Credit Card
609,137,227,Serampore,Sonipat,7.33,15,2023-04-28,1058.64,Credit Card
610,130,213,Bally,Tinsukia,8.01,21,2022-11-10,3013.53,Credit Card
611,149,237,Saharanpur,Purnia,4.18,44,2023-04-17,3598.35,Credit Card
612,122,236,Tenali,Adoni,18.38,48,2023-04-22,2438.38,Credit Card
613,126,218,Karimnagar,Deoghar,14.35,57,2022-12-30,2918.16,Cash
614,132,235,Tiruvottiyur,Bangalore,4.85,20,2023-04-02,1801.41,Credit Card
615,120,224,Tinsukia,Sirsa,15.96,50,2022-12-26,1423.69,Cash
616,102,209,Srikakulam,Katni,15.13,40,2023-06-22,1202.43,Credit Card
617,112,243,Guna,Sagar,13.99,25,2022-08-16,520.75,Cash
618,135,244,Bhimavaram,Khora ,6.29,26,2022-10-17,2459.24,Credit Card
619,135,217,Nagaon,Kirari Suleman Nagar,12.76,21,2023-01-24,556.51,Credit Card
620,123,227,Thanjavur,Farrukhabad,9.36,15,2023-02-23,2130.70,Cash
621,145,201,Shimla,Ahmedabad,9.82,10,2023-01-17,1404.33,Credit Card
622,139,237,Ichalkaranji,Sambalpur,5.26,20,2022-10-02,2175.40,Cash
623,127,220,Tirupati,Miryalaguda,16.17,51,2022-12-27,3616.97,Credit Card
624,105,245,Nagpur,Medininagar,6.62,19,2022-10-17,1518.31,Credit Card
625,137,230,Anantapur,Gurgaon,19.27,16,2022-11-12,563.97,Cash
626,107,211,Udaipur,Bijapur,4.30,26,2023-01-13,2082.28,Credit Card
627,135,225,Thrissur,Kurnool,6.58,20,2023-03-24,2371.34,Credit Card
628,102,236,Gaya,Thanjavur,9.42,27,2023-01-03,1908.69,Cash
629,131,240,Bhatpara,Bally,12.09,45,2023-04-05,836.63,Cash
630,145,234,Ramagundam,Raichur,8.81,19,2023-03-09,1714.25,Credit Card
631,119,243,Raipur,Secunderabad,19.11,55,2022-09-29,1098.13,Cash
632,147,213,Bhavnagar,Nagercoil,5.20,55,2022-11-19,1817.80,Cash
633,135,203,Panipat,Moradabad,1.61,59,2023-06-01,2489.04,Cash
634,145,250,Rourkela,Bally,13.05,12,2023-02-21,702.53,Credit Card
635,114,249,Bokaro,Hosur,17.61,37,2022-10-22,3528.32,Cash
636,149,234,Gandhinagar,Amravati,10.80,33,2023-02-10,896.23,Cash
637,123,235,Bhopal,Noida,19.68,8,2022-09-15,1741.81,Credit Card
638,105,241,Nadiad,Delhi,19.96,48,2023-05-18,3421.04,Credit Card
639,105,243,Sirsa,Burhanpur,18.61,59,2022-10-15,3462.01,Credit Card
640,116,240,Suryapet,Kishanganj,8.03,33,2022-11-20,1325.36,Cash
641,140,213,Jehanabad,Siliguri,17.12,60,2023-07-11,1727.66,Cash
642,133,227,Bidar,Amravati,9.27,56,2023-01-11,2223.83,Credit Card
643,102,243,Alappuzha,Mahbubnagar,10.26,16,2022-12-09,3578.24,Cash
644,137,231,Tirupati,Mysore,9.10,57,2022-08-18,1415.50,Cash
645,102,233,Jabalpur,Malda,13.64,55,2023-04-16,1872.18,Credit Card
646,114,231,Dindigul,Malegaon,7.83,18,2023-04-24,552.04,Credit Card
647,107,227,Tiruvottiyur,Ghaziabad,15.80,7,2023-04-17,3649.01,Cash
648,107,240,Vijayawada,Durg,3.67,28,2023-04-17,2459.99,Cash
649,103,224,Madhyamgram,Narasaraopet,14.85,50,2023-01-09,2842.17,Credit Card
650,129,235,Mango,Jalandhar,6.83,43,2023-02-10,2559.08,Cash
651,150,239,Saharanpur,Durgapur,8.60,29,2022-08-22,1358.13,Credit Card
652,141,223,Ludhiana,Gulbarga,15.13,56,2023-05-16,3503.74,Cash
653,147,213,Gangtok,Kozhikode,4.67,26,2023-05-21,2550.88,Credit Card
654,143,212,Patna,Kolhapur,1.03,43,2023-03-14,2415.29,Cash
655,132,244,Parbhani,Tirunelveli,5.59,15,2023-07-20,771.07,Credit Card
656,127,207,Ludhiana,Ludhiana,15.58,41,2023-03-02,2600.05,Credit Card
657,123,225,Unnao,Kavali,19.84,6,2022-10-20,3626.66,Cash
658,128,212,Kota,Bathinda,18.14,48,2023-02-15,2660.39,Credit Card
659,143,231,Jalandhar,Kochi,8.94,9,2022-10-06,1090.68,Cash
660,143,229,Ahmedabad,Navi Mumbai,11.01,18,2022-10-23,2413.80,Credit Card
661,136,233,Berhampore,Aligarh,19.58,7,2022-12-31,2176.89,Credit Card
662,128,247,Kanpur,Khora ,11.71,42,2022-12-19,828.44,Credit Card
663,145,236,Saharsa,Dehri,7.53,27,2023-04-30,1995.11,Credit Card
664,134,220,Akola,Jalna,4.22,7,2023-03-17,2994.15,Credit Card
665,138,228,Asansol,Solapur,4.69,15,2023-02-07,2491.28,Credit Card
666,111,248,Bhilai,Srinagar,18.64,18,2022-11-29,3216.91,Cash
667,111,248,Ambala,Mangalore,4.94,11,2023-01-30,1357.39,Credit Card
